"","address","lat1","long1","MRTName2","MRTName1","MRTlat1","MRTlong1","MRTdista1"
"2462","223 SIMEI ST 4",1.34208899237085,103.95764714793,84,"Upper Changi",1.34173977444995,103.961472788634,427.522693830016
"2463","223 TAMPINES ST 24",1.35538447535137,103.953204502396,53,"Tampines East",1.35619148271544,103.9546344625,182.743821864779
"2464","223 YISHUN ST 21",1.43436727337775,103.835602685564,145,"Yishun",1.42944308477331,103.835005047246,552.178135799311
"2465","223A COMPASSVALE WALK",1.38813210325049,103.897257646377,47,"Sengkang",1.39169462601522,103.895484694279,442.949166543201
"2466","223A JURONG EAST ST 21",1.3413721526482,103.736754200548,42,"Chinese Garden",1.34235282081401,103.732596738363,475.384058599619
"2467","223B COMPASSVALE WALK",1.38826763047915,103.897668214391,20,"Sengkang",1.39169462601522,103.895484694279,452.30868100385
"2468","223C COMPASSVALE WALK",1.38871268226762,103.89775620823,39,"Sengkang",1.39169462601522,103.895484694279,417.243614109048
"2469","223D COMPASSVALE WALK",1.38907484388669,103.897367568133,69,"Sengkang",1.39169462601522,103.895484694279,359.104756057715
"2470","224 BISHAN ST 23",1.3589454923031,103.847698656761,93,"Bishan",1.35131580146658,103.84914026532,864.353052975402
"2471","224 BT BATOK ST 21",1.34772275800146,103.752567106833,77,"Bukit Batok",1.34903331201636,103.749566478309,364.413457458154
"2472","224 CHOA CHU KANG CTRL",1.38078152626664,103.74466959968,61,"Choa Chu Kang",1.38536316540225,103.744370779756,511.108728206905
"2473","224 JURONG EAST ST 21",1.34171403139747,103.736733166148,107,"Chinese Garden",1.34235282081401,103.732596738363,465.798599456716
"2474","224 LOR 8 TOA PAYOH",1.34117607884148,103.85606624411,102,"Braddell",1.3404690010277,103.846799083148,1034.33245254172
"2475","224 PASIR RIS ST 21",1.37062192913962,103.961110522182,73,"Pasir Ris",1.37304331635804,103.949284527763,1343.405817592
"2476","224 PENDING RD",1.37592215469112,103.773000511438,30,"Cashew",1.36981544925552,103.76443921414,1170.42050113311
"2477","224 SERANGOON AVE 4",1.35720575037063,103.87083128115,112,"Serangoon",1.35063361526525,103.872771660431,762.810096065017
"2478","224 SIMEI ST 4",1.34287178966991,103.95756183721,107,"Upper Changi",1.34173977444995,103.961472788634,453.121006509973
"2479","224 TAMPINES ST 23",1.35538493501861,103.95348853253,57,"Tampines East",1.35619148271544,103.9546344625,155.964110402716
"2480","224 YISHUN ST 21",1.43463286013578,103.835208223916,129,"Yishun",1.42944308477331,103.835005047246,578.165436277016
"2481","224A COMPASSVALE WALK",1.38788229920987,103.898019126927,53,"Sengkang",1.39169462601522,103.895484694279,509.563749355639
"2482","224A SUMANG LANE",1.40195144648238,103.892808462281,2,"Sengkang",1.39169462601522,103.895484694279,1179.98832370799
"2483","224B COMPASSVALE WALK",1.38821172789787,103.897870950542,38,"Sengkang",1.39169462601522,103.895484694279,469.940313631358
"2484","224B SUMANG LANE",1.40182753843533,103.893372218499,10,"Sengkang",1.39169462601522,103.895484694279,1152.22834030208
"2485","224C COMPASSVALE WALK",1.38859257294618,103.898128190519,42,"Sengkang",1.39169462601522,103.895484694279,453.641508699742
"2486","224C SUMANG LANE",1.40150839589079,103.894127051818,3,"Sengkang",1.39169462601522,103.895484694279,1102.86201784906
"2487","224D COMPASSVALE WALK",1.38854895437159,103.898488236525,47,"Sengkang",1.39169462601522,103.895484694279,484.095262293627
"2488","225 ANG MO KIO AVE 1",1.36739612776859,103.838150007464,232,"Ang Mo Kio",1.36993284962262,103.84955809232,1300.60573166655
"2489","225 BISHAN ST 23",1.35853006205077,103.847629904017,63,"Bishan",1.35131580146658,103.84914026532,820.48937895788
"2490","225 BT BATOK CTRL",1.34849607451431,103.752607744553,183,"Bukit Batok",1.34903331201636,103.749566478309,343.701518357549
"2491","225 CHOA CHU KANG CTRL",1.38109065348717,103.744889593727,73,"Choa Chu Kang",1.38536316540225,103.744370779756,479.105550247252
"2492","225 JURONG EAST ST 21",1.34178121001946,103.737251510685,16,"Chinese Garden",1.34235282081401,103.732596738363,521.918184921673
"2493","225 LOR 8 TOA PAYOH",1.33950922302573,103.85564679729,161,"Braddell",1.3404690010277,103.846799083148,990.433287404827
"2494","225 PASIR RIS ST 21",1.37115763840719,103.961118398796,69,"Pasir Ris",1.37304331635804,103.949284527763,1333.58700271748
"2495","225 PENDING RD",1.37554049402626,103.772545153157,85,"Cashew",1.36981544925552,103.76443921414,1104.50410298114
"2496","225 SERANGOON AVE 4",1.3567348101843,103.870113743671,189,"Serangoon",1.35063361526525,103.872771660431,740.798870645376
"2497","225 SIMEI ST 4",1.34231488348319,103.957247740045,107,"Simei",1.34319707851829,103.953377214378,441.799706839702
"2498","225 TAMPINES ST 23",1.35515863595555,103.95401278891,174,"Tampines East",1.35619148271544,103.9546344625,134.186591863444
"2499","225 YISHUN ST 21",1.43483127003663,103.835814475757,136,"Yishun",1.42944308477331,103.835005047246,606.53602860619
"2500","225A COMPASSVALE WALK",1.38764974954714,103.898706136942,36,"Sengkang",1.39169462601522,103.895484694279,575.56175857677
"2501","225A JURONG EAST ST 21",1.34208650043068,103.736825653173,137,"Chinese Garden",1.34235282081401,103.732596738363,471.564322321519
"2502","225B COMPASSVALE WALK",1.38784552858436,103.898951852126,31,"Sengkang",1.39169462601522,103.895484694279,576.605554384842
"2503","225C COMPASSVALE WALK",1.3883535280206,103.898838274873,53,"Sengkang",1.39169462601522,103.895484694279,526.893160325245
"2504","226 ANG MO KIO AVE 1",1.36772803186644,103.838404951621,75,"Ang Mo Kio",1.36993284962262,103.84955809232,1265.24179839375
"2505","226 BISHAN ST 23",1.35854600390716,103.847127313784,125,"Bishan",1.35131580146658,103.84914026532,835.456565609667
"2506","226 BT BATOK CTRL",1.34873337819665,103.753174278473,48,"Bukit Batok",1.34903331201636,103.749566478309,402.893049903611
"2507","226 CHOA CHU KANG CTRL",1.38115995023886,103.745292702375,64,"Choa Chu Kang",1.38536316540225,103.744370779756,479.016237747118
"2508","226 JURONG EAST ST 21",1.34140471346947,103.735843456176,114,"Chinese Garden",1.34235282081401,103.732596738363,376.422924194316
"2509","226 LOR 8 TOA PAYOH",1.33951566601807,103.857051021906,124,"Braddell",1.3404690010277,103.846799083148,1145.85353551961
"2510","226 PASIR RIS ST 21",1.37101230339472,103.961722370116,122,"Pasir Ris",1.37304331635804,103.949284527763,1402.52063664753
"2511","226 PENDING RD",1.37523655617182,103.772368431232,77,"Cashew",1.36981544925552,103.76443921414,1069.04281597068
"2512","226 SERANGOON AVE 4",1.35682249995275,103.87085702772,124,"Serangoon",1.35063361526525,103.872771660431,721.141254647657
"2513","226 SIMEI ST 4",1.34253199415964,103.957012535731,84,"Simei",1.34319707851829,103.953377214378,411.289596498673
"2514","226 TAMPINES ST 23",1.35551796009099,103.954009189132,171,"Tampines East",1.35619148271544,103.9546344625,102.291686238459
"2515","226 YISHUN ST 21",1.43442564213478,103.836165890965,37,"Yishun",1.42944308477331,103.835005047246,569.5011420055
"2516","226A COMPASSVALE WALK",1.38741262572687,103.899719706863,77,"Sengkang",1.39169462601522,103.895484694279,670.327402805724
"2517","226A SUMANG LANE",1.40272812898156,103.893101300132,19,"Sengkang",1.39169462601522,103.895484694279,1256.55682811782
"2518","226B ANG MO KIO AVE 1",1.36732624025946,103.83955157933,3,"Ang Mo Kio",1.36993284962262,103.84955809232,1150.78507971131
"2519","226B COMPASSVALE WALK",1.38771174427547,103.899302425122,50,"Sengkang",1.39169462601522,103.895484694279,614.074504169334
"2520","226B SUMANG LANE",1.40268497999974,103.893608971394,12,"Sengkang",1.39169462601522,103.895484694279,1241.12059395003
"2521","226C COMPASSVALE WALK",1.38825618618142,103.900017893677,48,"Sengkang",1.39169462601522,103.895484694279,633.256981164885
"2522","226C SUMANG LANE",1.40258109606452,103.89401748623,18,"Sengkang",1.39169462601522,103.895484694279,1222.82649120399
"2523","226E ANG MO KIO AVE 1",1.36648736694818,103.839808163287,2,"Ang Mo Kio",1.36993284962262,103.84955809232,1150.84256782196
"2524","226F ANG MO KIO AVE 1",1.36664703130241,103.839567160062,1,"Ang Mo Kio",1.36993284962262,103.84955809232,1170.48838455709
"2525","227 BISHAN ST 23",1.35807055643058,103.84713811731,49,"Bishan",1.35131580146658,103.84914026532,784.254074705348
"2526","227 BT BATOK CTRL",1.34838399787614,103.753520312233,192,"Bukit Batok",1.34903331201636,103.749566478309,445.91413038837
"2527","227 CHOA CHU KANG CTRL",1.38118249686415,103.745966246926,86,"Choa Chu Kang",1.38536316540225,103.744370779756,498.109899231584
"2528","227 JURONG EAST ST 21",1.34182066937117,103.736087793751,107,"Chinese Garden",1.34235282081401,103.732596738363,393.00616094984
"2529","227 LOR 8 TOA PAYOH",1.33951514445795,103.857970837281,120,"Braddell",1.3404690010277,103.846799083148,1247.81988977148
"2530","227 PASIR RIS ST 21",1.37166868291671,103.961763681659,121,"Pasir Ris",1.37304331635804,103.949284527763,1397.17967648868
"2531","227 PENDING RD",1.37495963279539,103.771466478176,108,"Cashew",1.36981544925552,103.76443921414,969.29005426873
"2532","227 SERANGOON AVE 4",1.35647098065068,103.871126764494,162,"Serangoon",1.35063361526525,103.872771660431,675.104828345875
"2533","227 SIMEI ST 4",1.34202091226152,103.956240053971,99,"Simei",1.34319707851829,103.953377214378,344.456360235966
"2534","227 TAMPINES ST 23",1.35470798068718,103.955002715196,193,"Tampines East",1.35619148271544,103.9546344625,170.151848416672
"2535","227 YISHUN ST 21",1.435069715602,103.836644751474,141,"Yishun",1.42944308477331,103.835005047246,652.392287013686
"2536","227A COMPASSVALE DR",1.38704469838429,103.900358656438,45,"Sengkang",1.39169462601522,103.895484694279,749.76274597471
"2537","227A SUMANG LANE",1.40358925655806,103.892958748314,17,"Sengkang",1.39169462601522,103.895484694279,1353.61407854336
"2538","227B COMPASSVALE DR",1.3872099216084,103.900708221294,38,"Sengkang",1.39169462601522,103.895484694279,766.261188396471
"2539","227B SUMANG LANE",1.40347414456338,103.893723781941,17,"Sengkang",1.39169462601522,103.895484694279,1325.85217069599
"2540","227C COMPASSVALE DR",1.38680229828816,103.901132950862,62,"Sengkang",1.39169462601522,103.895484694279,831.690858258597
"2541","227D COMPASSVALE DR",1.38696491631064,103.90141541498,31,"Sengkang",1.39169462601522,103.895484694279,844.290086853826
"2542","228 BISHAN ST 23",1.35811066688837,103.846584143075,83,"Bishan",1.35131580146658,103.84914026532,808.123573263923
"2543","228 BT BATOK CTRL",1.34865945802076,103.753794578776,230,"Bukit Batok",1.34903331201636,103.749566478309,472.376419490264
"2544","228 CHOA CHU KANG CTRL",1.38094750691966,103.746495785208,93,"Choa Chu Kang",1.38536316540225,103.744370779756,545.477510605699
"2545","228 JURONG EAST ST 21",1.34257472073046,103.736290436718,91,"Chinese Garden",1.34235282081401,103.732596738363,411.80927744262
"2546","228 LOR 8 TOA PAYOH",1.33914880025231,103.858779661838,132,"Woodleigh",1.33919004519388,103.87081830915,1339.77791890351
"2547","228 PASIR RIS ST 21",1.37216290593954,103.961379503001,108,"Pasir Ris",1.37304331635804,103.949284527763,1349.58347992369
"2548","228 PENDING RD",1.3753466349656,103.770955400333,64,"Cashew",1.36981544925552,103.76443921414,951.311739977757
"2549","228 SERANGOON AVE 4",1.35636401495724,103.870259853394,137,"Serangoon",1.35063361526525,103.872771660431,696.464547532698
"2550","228 SIMEI ST 4",1.34255218902353,103.95604089383,93,"Simei",1.34319707851829,103.953377214378,305.006748257498
"2551","228 TAMPINES ST 23",1.35560353232848,103.954652057339,64,"Tampines East",1.35619148271544,103.9546344625,65.4796217114402
"2552","228 YISHUN ST 21",1.43533747562924,103.837523010219,156,"Yishun",1.42944308477331,103.835005047246,713.487766114556
"2553","228A COMPASSVALE WALK",1.38745923328994,103.901369056903,28,"Sengkang",1.39169462601522,103.895484694279,806.923594742319
"2554","228B COMPASSVALE WALK",1.38796200657488,103.90137391797,59,"Sengkang",1.39169462601522,103.895484694279,776.009439067169
"2555","228C COMPASSVALE WALK",1.38773170405615,103.900634316251,38,"Sengkang",1.39169462601522,103.895484694279,723.214887025407
"2556","229 ANG MO KIO AVE 3",1.36907645907976,103.838228660084,114,"Ang Mo Kio",1.36993284962262,103.84955809232,1264.4253689854
"2557","229 BISHAN ST 23",1.35760845502824,103.845962909702,106,"Bishan",1.35131580146658,103.84914026532,784.683476964358
"2558","229 BT BATOK EAST AVE 3",1.34827660376884,103.754680867021,226,"Bukit Batok",1.34903331201636,103.749566478309,575.37306480883
"2559","229 CHOA CHU KANG CTRL",1.38065374616798,103.746367294001,127,"Choa Chu Kang",1.38536316540225,103.744370779756,569.389963738279
"2560","229 COMPASSVALE WALK",1.38866428790221,103.900753699341,49,"Sengkang",1.39169462601522,103.895484694279,676.480245521
"2561","229 JURONG EAST ST 21",1.34183055675235,103.738020275061,207,"Chinese Garden",1.34235282081401,103.732596738363,606.373255227638
"2562","229 LOR 8 TOA PAYOH",1.3387183120625,103.85919463592,104,"Woodleigh",1.33919004519388,103.87081830915,1294.6535224686
"2563","229 PASIR RIS ST 21",1.37268853524266,103.961778642664,147,"Pasir Ris",1.37304331635804,103.949284527763,1391.0000477342
"2564","229 PENDING RD",1.37526298800703,103.771656502775,145,"Cashew",1.36981544925552,103.76443921414,1006.41099059135
"2565","229 SERANGOON AVE 4",1.35598199427883,103.870277102674,114,"Serangoon",1.35063361526525,103.872771660431,656.921823969673
"2566","229 SIMEI ST 4",1.34315531075237,103.956105132704,89,"Simei",1.34319707851829,103.953377214378,303.622642119973
"2567","229 TAMPINES ST 23",1.35593143453856,103.953944534569,183,"Tampines East",1.35619148271544,103.9546344625,82.0568139120525
"2568","229 YISHUN ST 21",1.4349120066513,103.837200355498,118,"Yishun",1.42944308477331,103.835005047246,655.987107374728
"2569","23 BALAM RD",1.33097096666446,103.886540431592,162,"Tai Seng",1.33514150139202,103.888389300191,507.814882515757
"2570","23 BEDOK STH AVE 1",1.32334765768626,103.932874243975,178,"Bedok Reservoir",1.33660782955099,103.932234623286,1477.83092201621
"2571","23 BENDEMEER RD",1.31771041461305,103.862786032663,98,"Boon Keng",1.31933570922514,103.861569454156,225.977529025241
"2572","23 DOVER CRES",1.30743646519275,103.78362947863,109,"Dover",1.31140529320963,103.778637841909,709.787438404831
"2573","23 EUNOS CRES",1.32430637458121,103.902160591904,109,"Eunos",1.31978354916088,103.903225807255,517.246819728582
"2574","23 GHIM MOH LINK",1.30863562772071,103.786331973494,49,"Buona Vista",1.3072237082044,103.790253514502,463.869643388626
"2575","23 HAIG RD",1.31354196455528,103.895481765493,74,"Paya Lebar",1.3172473854035,103.892260753884,546.482245931955
"2576","23 HOUGANG AVE 3",1.36485740076853,103.890728400886,220,"Hougang",1.37129226620797,103.892380513029,739.545336974751
"2577","23 JLN MEMBINA",1.28474832742359,103.82687567732,61,"Tiong Bahru",1.28610253615775,103.827445112419,163.528841538834
"2578","23 LIM LIAK ST",1.28546534866696,103.83171937723,15,"Tiong Bahru",1.28610253615775,103.827445112419,480.948495149309
"2579","23 MARSILING DR",1.44153975794109,103.773299891196,330,"Marsiling",1.43252114855026,103.774074641403,1007.64233545249
"2580","23 SIN MING RD",1.3543527093097,103.835823721667,137,"Marymount",1.348707263451,103.839423132332,745.255586864487
"2581","23 ST. GEORGE'S RD",1.32499291341079,103.863049863163,49,"Boon Keng",1.31933570922514,103.861569454156,650.951639462804
"2582","23 TEBAN GDNS RD",1.32285773181424,103.73923873397,58,"Jurong East",1.33315281585758,103.742286332403,1195.17751704079
"2583","23 TELOK BLANGAH CRES",1.27608072351135,103.820839521286,102,"HarbourFront",1.26538938374901,103.821530157095,1192.63386910688
"2584","23 TOA PAYOH EAST",1.33455570085904,103.857191175608,170,"Toa Payoh",1.33262928096888,103.847502198048,1099.39780160968
"2585","230 ANG MO KIO AVE 3",1.36885445228086,103.837896397823,203,"Ang Mo Kio",1.36993284962262,103.84955809232,1303.34345720551
"2586","230 BISHAN ST 23",1.35794579979948,103.845493593648,63,"Bishan",1.35131580146658,103.84914026532,842.267573848637
"2587","230 BT BATOK EAST AVE 3",1.34771540923723,103.754994802909,258,"Bukit Batok",1.34903331201636,103.749566478309,621.669865185033
"2588","230 CHOA CHU KANG CTRL",1.3804123119769,103.746190534804,122,"Choa Chu Kang",1.38536316540225,103.744370779756,587.156544135959
"2589","230 COMPASSVALE WALK",1.38835481994174,103.901270877485,87,"Sengkang",1.39169462601522,103.895484694279,743.548530501177
"2590","230 HOUGANG AVE 1",1.358899944034,103.888345777377,95,"Kovan",1.36017917065237,103.885064856353,391.914236860741
"2591","230 JURONG EAST ST 21",1.3415358326617,103.737487956254,92,"Chinese Garden",1.34235282081401,103.732596738363,551.88382833384
"2592","230 LOR 8 TOA PAYOH",1.33825592680641,103.859303071005,100,"Woodleigh",1.33919004519388,103.87081830915,1285.73245297897
"2593","230 PASIR RIS ST 21",1.37289372103764,103.961153966738,148,"Pasir Ris",1.37304331635804,103.949284527763,1321.02553195932
"2594","230 PENDING RD",1.3761666118542,103.772207125572,140,"Cashew",1.36981544925552,103.76443921414,1116.76849047979
